,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_data_index,param_kernel_name,param_lambda_ss,param_mismatch_nb,param_seq_length_mm,param_seq_length_sp,param_seq_length_ss,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
72,2.625323677062988,0.1867596787459108,0.495085620880127,0.10633423603015994,0.73,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 0.73, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
73,2.6118565082550047,0.0396091395389951,0.5147799491882324,0.10928635412451823,0.74,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 0.74, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
74,2.5930285453796387,0.14143463575270093,0.42912516593933103,0.033934673020058564,0.75,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 0.75, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
75,2.440996026992798,0.08660191351691257,0.47374825477600097,0.016162859204380164,0.76,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 0.76, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
76,2.474774217605591,0.11081896698153411,0.46814723014831544,0.04396520986410831,0.77,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 0.77, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
77,2.652953767776489,0.12574335128223071,0.46520657539367677,0.09981160101157295,0.78,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 0.78, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
78,2.472781610488892,0.1332534664544862,0.5176453590393066,0.08648964837670313,0.79,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 0.79, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
79,2.842347002029419,0.21686904709600804,0.4666630268096924,0.02944368845908164,0.8,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 0.8, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
80,2.784578323364258,0.06881867521372904,0.5044015407562256,0.06309301712765203,0.81,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 0.81, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
81,2.591925621032715,0.2188983948406486,0.450712251663208,0.023066199931763932,0.8200000000000001,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 0.8200000000000001, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
82,2.7016321659088134,0.10612937755686092,0.4864493370056152,0.06507769300517273,0.8300000000000001,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 0.8300000000000001, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
83,2.655752420425415,0.07078830778794686,0.3892037391662598,0.031431484083447994,0.8400000000000001,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 0.8400000000000001, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
84,2.5625306129455567,0.12720566738670708,0.5001749992370605,0.07488909410095554,0.85,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 0.85, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
85,2.467042827606201,0.08149490783574628,0.4465013980865479,0.02506058837609709,0.86,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 0.86, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
86,2.5606451511383055,0.23810088825789608,0.45835537910461427,0.018736231559539077,0.87,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 0.87, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
87,2.5053967475891112,0.07464751497245158,0.41744036674499513,0.041345222592122116,0.88,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 0.88, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
88,2.5838990688323973,0.09810774052734807,0.43404216766357423,0.03394784004755135,0.89,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 0.89, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
89,2.693304204940796,0.09167946659437222,0.4568642616271973,0.06993662934766227,0.9,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 0.9, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
90,2.656312656402588,0.05541445420316155,0.5221822261810303,0.12955747380417915,0.91,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 0.91, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
91,2.4542088985443113,0.10459807517197062,0.43688392639160156,0.02475126028477043,0.92,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 0.92, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
92,2.3680270671844483,0.21731470909688264,0.43655905723571775,0.055552370935329366,0.93,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 0.93, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
93,2.648918294906616,0.11087924615582032,0.40797719955444334,0.05166902601328461,0.9400000000000001,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 0.9400000000000001, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
94,2.6174381732940675,0.1161341326380117,0.4413721561431885,0.01207848775748797,0.9500000000000001,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 0.9500000000000001, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
95,2.640750026702881,0.10491091810266726,0.46069931983947754,0.052172126061615316,0.9600000000000001,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 0.9600000000000001, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
96,2.604669189453125,0.07900770116800307,0.5382254123687744,0.1364860375942418,0.97,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 0.97, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
97,2.4517632007598875,0.08121126468339564,0.42253861427307127,0.06933459590809618,0.98,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 0.98, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
98,2.5518288135528566,0.04494042494605074,0.4240089416503906,0.05953566234249346,0.99,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 0.99, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
99,2.699502182006836,0.05452414562605894,0.3914313793182373,0.04080666496449848,1.0,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 1.0, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
100,2.7614036083221434,0.19383381482712256,0.38141932487487795,0.032838474575007354,2.0,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 2.0, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
101,3.0385371685028075,0.17666163224359496,0.46367545127868653,0.005832027640766473,3.0,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 3.0, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
102,2.770517444610596,0.1738441740170852,0.46775178909301757,0.040335846954543404,4.0,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 4.0, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
103,2.8825439453125,0.04268855482261125,0.42472214698791505,0.025926211102985597,5.0,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 5.0, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
104,2.8257299423217774,0.18518137620848527,0.4683669567108154,0.04509402940178428,6.0,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 6.0, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
105,2.768925094604492,0.10031806494131952,0.39971323013305665,0.03020066482522583,7.0,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 7.0, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
106,2.9174930572509767,0.1002234505670367,0.4053981781005859,0.05159749476364537,8.0,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 8.0, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
107,2.790942096710205,0.17754120670827078,0.5511745929718017,0.12187709812603173,9.0,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 9.0, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
108,3.0521698951721192,0.1696441005370249,0.49532203674316405,0.06988509136878217,10.0,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 10.0, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
109,3.239995002746582,0.3776626613141683,0.5101438522338867,0.1113042272090375,11.0,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 11.0, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
110,5.8810032367706295,0.2518096377874228,0.6553388595581054,0.027090215073930626,12.0,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 12.0, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
111,3.750529718399048,1.2107026373504546,0.5131515979766845,0.12720112576795253,13.0,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 13.0, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
112,2.815302324295044,0.030336484489302956,0.4462095260620117,0.08275673453239536,14.0,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 14.0, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
113,2.8415947437286375,0.14078135901466782,0.4382761478424072,0.058868809906354104,15.0,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 15.0, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
114,3.0663585662841797,0.1062564444466103,0.49049720764160154,0.04823967454318361,16.0,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 16.0, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
115,2.9824307441711424,0.17489351099289083,0.4283267021179199,0.05513107294806606,17.0,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 17.0, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
116,2.7979877948760987,0.11593350434312838,0.44880967140197753,0.04475471845858861,18.0,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 18.0, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
117,2.9095765113830567,0.1721826237905365,0.4225252628326416,0.025269259291860798,19.0,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 19.0, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
118,2.828922891616821,0.14856600129887135,0.46048569679260254,0.09228589900115605,20.0,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 20.0, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
119,2.8322620391845703,0.11730680814885565,0.3829658985137939,0.04475416491304862,21.0,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 21.0, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
120,3.0881104469299316,0.13993928968974118,0.4197824478149414,0.022766974257159543,22.0,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 22.0, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
121,2.9956151962280275,0.06121670993319696,0.4168917179107666,0.030913831815669382,23.0,1,sum,0.5,"[1, 2]","[13, 12, 11, 10, 9, 8]",3,"[11, 10, 9, 8, 7, 6]","{'C': 23.0, 'data_index': 1, 'kernel_name': 'sum', 'lambda_ss': 0.5, 'mismatch_nb': [1, 2], 'seq_length_mm': [13, 12, 11, 10, 9, 8], 'seq_length_sp': 3, 'seq_length_ss': [11, 10, 9, 8, 7, 6]}",0.6675,0.6775,0.6725,0.66,0.6475,0.665,0.01048808848170152,38
