,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_data_index,param_kernel_name,param_mismatch_nb,param_seq_length_mm,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,1.7510130405426025,0.14218453764723957,0.10868701934814454,0.011392372596585295,0.01,1,mismatch,"[1, 2]",[12],"{'C': 0.01, 'data_index': 1, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': array([12])}",0.6525,0.6725,0.6625,0.635,0.63,0.6504999999999999,0.016077935190813516,308
1,1.9426409721374511,0.17816719333874526,0.13891005516052246,0.030021641257443058,0.01,1,mismatch,"[1, 2]",[12 11],"{'C': 0.01, 'data_index': 1, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': array([12, 11])}",0.6425,0.6425,0.655,0.6325,0.63,0.6405,0.008860022573334687,374
2,1.9552624702453614,0.12006021262441918,0.19241633415222167,0.04837271258034234,0.01,1,mismatch,"[1, 2]",[12 11 10],"{'C': 0.01, 'data_index': 1, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': array([12, 11, 10])}",0.6175,0.65,0.6525,0.6475,0.6275,0.639,0.013928388277184105,380
3,2.078097867965698,0.1327667604078491,0.22150917053222657,0.027748191472644994,0.01,1,mismatch,"[1, 2]",[12 11 10  9],"{'C': 0.01, 'data_index': 1, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': array([12, 11, 10,  9])}",0.58,0.6475,0.6325,0.6325,0.62,0.6224999999999999,0.022967368155711702,389
4,2.1698060035705566,0.1534994781284162,0.2518317222595215,0.022180622840796346,0.01,1,mismatch,"[1, 2]",[12 11 10  9  8],"{'C': 0.01, 'data_index': 1, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': array([12, 11, 10,  9,  8])}",0.5375,0.63,0.6175,0.62,0.625,0.6060000000000001,0.03451811118818643,394
5,2.161607503890991,0.13350566801260996,0.2874723434448242,0.034166420935973274,0.01,1,mismatch,"[1, 2]",[12 11 10  9  8  7],"{'C': 0.01, 'data_index': 1, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': array([12, 11, 10,  9,  8,  7])}",0.5025,0.5775,0.5825,0.5825,0.6225,0.5735,0.0390384425918863,398
6,2.450979995727539,0.33547096266050436,0.28879289627075194,0.025882260831072226,0.01,1,mismatch,"[1, 2]",[12 11 10  9  8  7  6],"{'C': 0.01, 'data_index': 1, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': array([12, 11, 10,  9,  8,  7,  6])}",0.49,0.545,0.5525,0.555,0.595,0.5475,0.03361547262794322,399
7,2.7811129570007322,0.2867002932421965,0.47857213020324707,0.04538421497153227,0.01,1,mismatch,"[1, 2]",[12 11 10  9  8  7  6  5],"{'C': 0.01, 'data_index': 1, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': array([12, 11, 10,  9,  8,  7,  6,  5])}",0.4925,0.5425,0.53,0.535,0.575,0.5349999999999999,0.0264102252924885,400
8,1.822207498550415,0.10911220212716122,0.09706974029541016,0.025788042374762066,0.02,1,mismatch,"[1, 2]",[12],"{'C': 0.02, 'data_index': 1, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': array([12])}",0.6525,0.6725,0.6625,0.635,0.63,0.6504999999999999,0.016077935190813516,308
9,1.8724085807800293,0.0671372787364913,0.14690217971801758,0.005735682864371709,0.02,1,mismatch,"[1, 2]",[12 11],"{'C': 0.02, 'data_index': 1, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': array([12, 11])}",0.6425,0.6425,0.655,0.6325,0.63,0.6405,0.008860022573334687,374
10,1.8235198497772216,0.051176064067927664,0.1748715877532959,0.030331111124293302,0.02,1,mismatch,"[1, 2]",[12 11 10],"{'C': 0.02, 'data_index': 1, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': array([12, 11, 10])}",0.6175,0.65,0.6525,0.6475,0.6275,0.639,0.013928388277184105,380
11,2.0869657516479494,0.2127877451612762,0.22221097946166993,0.01721424268936157,0.02,1,mismatch,"[1, 2]",[12 11 10  9],"{'C': 0.02, 'data_index': 1, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': array([12, 11, 10,  9])}",0.58,0.6475,0.6325,0.6325,0.62,0.6224999999999999,0.022967368155711702,389
12,2.075138235092163,0.1809127575692299,0.28796210289001467,0.06613628845832951,0.02,1,mismatch,"[1, 2]",[12 11 10  9  8],"{'C': 0.02, 'data_index': 1, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': array([12, 11, 10,  9,  8])}",0.5275,0.63,0.6175,0.6175,0.63,0.6045,0.03890372732785384,395
13,2.7035494804382325,0.23847893373755205,0.31618576049804686,0.050080098676794214,0.02,1,mismatch,"[1, 2]",[12 11 10  9  8  7],"{'C': 0.02, 'data_index': 1, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': array([12, 11, 10,  9,  8,  7])}",0.54,0.595,0.5925,0.585,0.6275,0.588,0.028080242164197917,397
14,2.7526243686676026,0.15249883179572502,0.36797151565551756,0.088721855480201,0.02,1,mismatch,"[1, 2]",[12 11 10  9  8  7  6],"{'C': 0.02, 'data_index': 1, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': array([12, 11, 10,  9,  8,  7,  6])}",0.57,0.615,0.6025,0.6,0.5925,0.5960000000000001,0.01488287606613723,396
15,2.7300833225250245,0.21449970013044978,0.40444440841674806,0.06605548551288506,0.02,1,mismatch,"[1, 2]",[12 11 10  9  8  7  6  5],"{'C': 0.02, 'data_index': 1, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': array([12, 11, 10,  9,  8,  7,  6,  5])}",0.585,0.635,0.63,0.61,0.595,0.611,0.01933907960581373,392
16,1.8770391941070557,0.30239854146129086,0.09766898155212403,0.026024296145594577,0.03,1,mismatch,"[1, 2]",[12],"{'C': 0.03, 'data_index': 1, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': array([12])}",0.6525,0.6725,0.6625,0.635,0.63,0.6504999999999999,0.016077935190813516,308
17,1.7878483772277831,0.25011626378440655,0.13683924674987794,0.021026045232960346,0.03,1,mismatch,"[1, 2]",[12 11],"{'C': 0.03, 'data_index': 1, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': array([12, 11])}",0.6425,0.6425,0.655,0.6325,0.63,0.6405,0.008860022573334687,374
18,2.000480842590332,0.21477409675992123,0.17410669326782227,0.031518062740537006,0.03,1,mismatch,"[1, 2]",[12 11 10],"{'C': 0.03, 'data_index': 1, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': array([12, 11, 10])}",0.6175,0.65,0.6525,0.6475,0.6275,0.639,0.013928388277184105,380
19,2.043674850463867,0.17460443262688255,0.21118502616882323,0.029998693630007296,0.03,1,mismatch,"[1, 2]",[12 11 10  9],"{'C': 0.03, 'data_index': 1, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': array([12, 11, 10,  9])}",0.5675,0.645,0.6325,0.63,0.615,0.618,0.026990739152531557,391
20,2.4091978073120117,0.141848076974486,0.27854089736938475,0.03333341532577905,0.03,1,mismatch,"[1, 2]",[12 11 10  9  8],"{'C': 0.03, 'data_index': 1, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': array([12, 11, 10,  9,  8])}",0.5575,0.64,0.615,0.61,0.62,0.6085,0.027459060435491966,393
21,2.435137224197388,0.16786548570617965,0.2985959053039551,0.02855883136424787,0.03,1,mismatch,"[1, 2]",[12 11 10  9  8  7],"{'C': 0.03, 'data_index': 1, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': array([12, 11, 10,  9,  8,  7])}",0.605,0.655,0.6475,0.63,0.605,0.6285000000000001,0.020832666655999667,385
22,2.465480422973633,0.17203913429594028,0.32654376029968263,0.039848206671630325,0.03,1,mismatch,"[1, 2]",[12 11 10  9  8  7  6],"{'C': 0.03, 'data_index': 1, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': array([12, 11, 10,  9,  8,  7,  6])}",0.625,0.645,0.67,0.6475,0.62,0.6415,0.017860571099491764,369
23,2.54062933921814,0.24024978170414193,0.37151398658752444,0.03225584819400391,0.03,1,mismatch,"[1, 2]",[12 11 10  9  8  7  6  5],"{'C': 0.03, 'data_index': 1, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': array([12, 11, 10,  9,  8,  7,  6,  5])}",0.64,0.635,0.6775,0.635,0.6325,0.6439999999999999,0.016926310879810755,364
24,1.7475337505340576,0.1591681993827136,0.10209183692932129,0.01945785876456003,0.04,1,mismatch,"[1, 2]",[12],"{'C': 0.04, 'data_index': 1, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': array([12])}",0.6525,0.6725,0.6625,0.635,0.63,0.6504999999999999,0.016077935190813516,308
25,1.8107606410980224,0.12521719602883274,0.14738917350769043,0.02696444993224765,0.04,1,mismatch,"[1, 2]",[12 11],"{'C': 0.04, 'data_index': 1, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': array([12, 11])}",0.6425,0.6425,0.655,0.6325,0.63,0.6405,0.008860022573334687,374
