,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_data_index,param_kernel_name,param_mismatch_nb,param_seq_length_mm,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
26,1.58574481010437,0.06449969553873791,0.23447165489196778,0.00422133091136943,0.01,0,mismatch,"[1, 2]","[5, 7, 9, 8, 10, 12]","{'C': 0.01, 'data_index': 0, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': [5, 7, 9, 8, 10, 12]}",0.5925,0.61,0.64,0.5475,0.5425,0.5865,0.03716853508009161,2526
27,1.614243459701538,0.05007631644865804,0.23768191337585448,0.0036519068741188085,0.01,0,mismatch,"[1, 2]","[5, 7, 11, 8, 10, 12]","{'C': 0.01, 'data_index': 0, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': [5, 7, 11, 8, 10, 12]}",0.58,0.59,0.63,0.5475,0.5175,0.573,0.03825571852677716,2534
28,1.564039421081543,0.01793633179380122,0.23409252166748046,0.0010398843646115554,0.01,0,mismatch,"[1, 2]","[5, 7, 13, 8, 10, 12]","{'C': 0.01, 'data_index': 0, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': [5, 7, 13, 8, 10, 12]}",0.5625,0.5625,0.5875,0.55,0.52,0.5565,0.021943108257491687,2544
29,1.5478531837463378,0.014733615215270552,0.23431000709533692,0.0014657055566028494,0.01,0,mismatch,"[1, 2]","[5, 9, 11, 8, 10, 12]","{'C': 0.01, 'data_index': 0, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': [5, 9, 11, 8, 10, 12]}",0.5775,0.5925,0.64,0.5525,0.515,0.5755,0.04157523301197481,2532
30,1.6291397094726563,0.046583933114597124,0.2404942035675049,0.0038958848754504045,0.01,0,mismatch,"[1, 2]","[5, 9, 13, 8, 10, 12]","{'C': 0.01, 'data_index': 0, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': [5, 9, 13, 8, 10, 12]}",0.56,0.5725,0.605,0.5475,0.525,0.562,0.02661766330841232,2540
31,1.5527782917022706,0.01367674089941224,0.23412938117980958,0.002649298987846039,0.01,0,mismatch,"[1, 2]","[5, 11, 13, 8, 10, 12]","{'C': 0.01, 'data_index': 0, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': [5, 11, 13, 8, 10, 12]}",0.5425,0.555,0.5825,0.5425,0.52,0.5485,0.020408331631958557,2546
32,1.5722500324249267,0.0470932388859396,0.2309469223022461,0.0033792041185657963,0.01,0,mismatch,"[1, 2]","[6, 7, 9, 8, 10, 12]","{'C': 0.01, 'data_index': 0, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': [6, 7, 9, 8, 10, 12]}",0.61,0.6525,0.61,0.5825,0.5675,0.6045,0.029043071462915196,2514
33,1.5929004669189453,0.05428000994260941,0.23449335098266602,0.0008836696324288916,0.01,0,mismatch,"[1, 2]","[6, 7, 11, 8, 10, 12]","{'C': 0.01, 'data_index': 0, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': [6, 7, 11, 8, 10, 12]}",0.6075,0.61,0.6375,0.575,0.5425,0.5944999999999999,0.03268791825736231,2525
34,1.5808218002319336,0.05521526773275518,0.2336197853088379,0.0006295284561986847,0.01,0,mismatch,"[1, 2]","[6, 7, 13, 8, 10, 12]","{'C': 0.01, 'data_index': 0, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': [6, 7, 13, 8, 10, 12]}",0.5875,0.6,0.6275,0.55,0.5275,0.5785,0.03565809865935085,2531
35,1.5755842208862305,0.028497660523630643,0.2341799259185791,0.0024129568082211362,0.01,0,mismatch,"[1, 2]","[6, 9, 11, 8, 10, 12]","{'C': 0.01, 'data_index': 0, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': [6, 9, 11, 8, 10, 12]}",0.62,0.6225,0.6325,0.5875,0.545,0.6014999999999999,0.032039038687201565,2519
36,1.5501882553100585,0.01772364521568191,0.23378367424011232,0.001019218766967929,0.01,0,mismatch,"[1, 2]","[6, 9, 13, 8, 10, 12]","{'C': 0.01, 'data_index': 0, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': [6, 9, 13, 8, 10, 12]}",0.6025,0.61,0.6325,0.56,0.5275,0.5864999999999999,0.0377027850430177,2527
37,1.578739070892334,0.033244439931554716,0.23549118041992187,0.003694015463667453,0.01,0,mismatch,"[1, 2]","[6, 11, 13, 8, 10, 12]","{'C': 0.01, 'data_index': 0, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': [6, 11, 13, 8, 10, 12]}",0.5725,0.5825,0.62,0.555,0.5175,0.5695,0.033593154064481656,2536
38,1.5620530605316163,0.007531494210705235,0.2346431255340576,0.003210032087327422,0.01,0,mismatch,"[1, 2]","[7, 9, 11, 8, 10, 12]","{'C': 0.01, 'data_index': 0, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': [7, 9, 11, 8, 10, 12]}",0.6225,0.66,0.63,0.595,0.575,0.6165,0.029308701779505716,2434
39,1.5531697750091553,0.012831400447922418,0.23346047401428222,0.001457875063601723,0.01,0,mismatch,"[1, 2]","[7, 9, 13, 8, 10, 12]","{'C': 0.01, 'data_index': 0, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': [7, 9, 13, 8, 10, 12]}",0.6275,0.65,0.6325,0.6,0.5625,0.6144999999999999,0.030553232234904373,2487
40,1.555184268951416,0.015167999888928278,0.23407225608825682,0.0015133513519365086,0.01,0,mismatch,"[1, 2]","[7, 11, 13, 8, 10, 12]","{'C': 0.01, 'data_index': 0, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': [7, 11, 13, 8, 10, 12]}",0.61,0.6325,0.6475,0.5825,0.535,0.6015,0.03983089253330884,2518
41,1.572011375427246,0.011223545580013003,0.2366262435913086,0.0027033881249135757,0.01,0,mismatch,"[1, 2]","[9, 11, 13, 8, 10, 12]","{'C': 0.01, 'data_index': 0, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': [9, 11, 13, 8, 10, 12]}",0.6325,0.66,0.64,0.605,0.5575,0.619,0.035447143749532214,2386
42,1.5957202911376953,0.008576530953375882,0.26658010482788086,0.0029033684602085444,0.01,0,mismatch,"[1, 2]","[5, 6, 7, 9, 8, 10, 12]","{'C': 0.01, 'data_index': 0, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': [5, 6, 7, 9, 8, 10, 12]}",0.605,0.6425,0.6125,0.59,0.58,0.6060000000000001,0.021482551058940837,2513
43,1.5935327053070067,0.04132943659615165,0.26476116180419923,0.002330857394061402,0.01,0,mismatch,"[1, 2]","[5, 6, 7, 11, 8, 10, 12]","{'C': 0.01, 'data_index': 0, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': [5, 6, 7, 11, 8, 10, 12]}",0.5975,0.6425,0.6075,0.5775,0.56,0.5970000000000001,0.028035691537752348,2522
44,1.6400485515594483,0.05393309325479643,0.2677349090576172,0.0018267126594182686,0.01,0,mismatch,"[1, 2]","[5, 6, 7, 13, 8, 10, 12]","{'C': 0.01, 'data_index': 0, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': [5, 6, 7, 13, 8, 10, 12]}",0.595,0.62,0.625,0.5775,0.56,0.5955,0.024718414188616533,2524
45,1.6526628017425538,0.0562650556636912,0.267319393157959,0.0031282710130830097,0.01,0,mismatch,"[1, 2]","[5, 6, 9, 11, 8, 10, 12]","{'C': 0.01, 'data_index': 0, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': [5, 6, 9, 11, 8, 10, 12]}",0.61,0.6475,0.61,0.5925,0.56,0.604,0.02839894364232582,2515
46,1.626919651031494,0.054894269802593904,0.264677619934082,0.0028274531106786288,0.01,0,mismatch,"[1, 2]","[5, 6, 9, 13, 8, 10, 12]","{'C': 0.01, 'data_index': 0, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': [5, 6, 9, 13, 8, 10, 12]}",0.6,0.6325,0.615,0.5825,0.5575,0.5974999999999999,0.025932604959779865,2521
47,1.6041199207305907,0.05585389104141399,0.2689213275909424,0.003200002546097254,0.01,0,mismatch,"[1, 2]","[5, 6, 11, 13, 8, 10, 12]","{'C': 0.01, 'data_index': 0, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': [5, 6, 11, 13, 8, 10, 12]}",0.5825,0.5975,0.64,0.55,0.525,0.579,0.0395790348543266,2530
48,1.5735507965087892,0.005087357192614322,0.2643160343170166,0.002605219507356801,0.01,0,mismatch,"[1, 2]","[5, 7, 9, 11, 8, 10, 12]","{'C': 0.01, 'data_index': 0, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': [5, 7, 9, 11, 8, 10, 12]}",0.6175,0.6525,0.63,0.5925,0.575,0.6134999999999999,0.027322152184628502,2498
